btp;desc
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250213150358655 8
2300000677;KR OTOMATIS LLG-CIMB NIAGA PT.BOGA CATUR RATA CURR HD GREENFIELD F.10421211042119
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 373395.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 373356.000 00
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202502181424586738
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001783 11PI000 1776 020525 B I24 5
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210300143, 521030 0144, 5210300145, 5210
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250221084851290 8
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 374228.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 374199.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025003576-5210315 101
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202502250943 466018
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202502250943 466018
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001793 11PI000 1866 021425 B I24 5
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202502241521133205
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202502251817 178072
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45423 202502251817 178072
2300018095;KR OTOMATIS LLG-CIMB NIAGA SYA PT.BESTINDO PERSAD
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025022 61750104042
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202502271208199372
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202502241010128304
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 210310088 52103074 15 202502271044094 982
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001808 11PI000 1927 021925 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001808 11PI000 1995 022525 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001808 11PI000 1994 022525 B H55 0
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090005270 BIL L0090005269
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025004300-5210312 922
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250306142812566 6
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22046 INV: 52 10312721
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22073 INV: 52 10323688
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22084 INV: 52 10333629
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202503051656445158
2300016731;KR OTOMATIS LLG-CIMB NIAGA SYA PT.BERKAH KAYARASA N7929125
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2503.0041 5222500001-MR1 52 224 20250305
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT 5210313644
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202503101021 567328
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202503101021 567328
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER Faktur no. N832184 5, N8449413
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND 
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND 
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH 
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH 
2300016731;KR OTOMATIS LLG-CIMB NIAGA SYA PT.BERKAH KAYARASA Faktur no. 5222499 181
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025004805-5210033 4415
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001815 11PI000 2062 030425 B I24 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090006353 BIL L0090006352
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202503131035315613
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250313145122715 3
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025031313 34253459
2300016731;KR OTOMATIS LLG-CIMB NIAGA SYA PT.BERKAH KAYARASA Faktur no. N821458 8
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2503.0170 5222502100-MR1 52 225 20250312
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025004806-5210033 7572
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202503100955155487
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007532 A000149 74 030525 B I245
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo Jan 2025 790.875 + 7.357 .413
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025005381-5210345 300
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210321414, 521032 1415
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22187 INV: 52 10314206
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22195 INV: 52 10344617
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22201 INV: 52 10339165
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22194 INV: 52 10346087
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250320143854589 9
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22191 INV: 52 10342762
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22198 INV: 52 10342434
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22196 INV: 52 10308663
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202503201341522531
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2503.0275 5222499813-MR1 202 503190938522
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025032 01059505204
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025004807-5210320 880
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202503242039 259485
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT 5210336357
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202503251236508896
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001851 11PI000 2179 031825 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001851 11PI000 2229 032125 B I24 5
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001851 11PI000 2197 031925 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001851 11PI000 2196 031925 B H55 0
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025032708 28521965
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22240 INV: 52 10345335
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2503.0495 5222499592-MR1 202 503251555470
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2503.0428 5222500056-MR1 52 225 20250325
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22322 INV: 52 10354831
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22323 INV: 52 10322642
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo feb 2025 1.238.760+6.315. 012
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210345771( 1138800) 202504080 839015918
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202504101000 544705
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007550 A000150 02 031225 B I245
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025006587-5210358 700
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210332147, 521033 2148, 5210332149, 5210
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202504101000 544705
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250410150618240 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090008754 BIL L0090008745 BILL0 09000
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025006524-5210360 998
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001902 11PI000 2291 040825 B I24 5
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 1916.00000
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025041615 20474312
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250417103458853 4
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210347143, 521034 7144, 5210347145, 5210
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090011485 BIL L0090011484
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202504141010318051
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210368748 Pembe lian Whipcream 1 k ar 202504171
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025007334-5210367 240
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2501-043 20250421 1740335599
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2501-090 20250421 1740335599
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001944 11PI000 2364 041625 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001944 11PI000 2363 041625 B H55 0
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210373990 Beli Stock Susu 1L 2025 042411241265
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250424141443317 4
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202504251001 030579
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202504211015106006
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202504211020106269
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202504251001 030579
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025042 21254170196
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025007787-5210377 562
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001955 11PI000 2394 042225 B I24 5
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025008005-5210369 377
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007567 A000150 33 031825 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001955 11PI000 2395 042225 B H55 0
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250505085832158 7
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN KKG
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025008413-5210384 183
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025050813 48453698
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202505071522122271
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250508142017519 7
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003726;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo mar 2025 8.109.660
2300003726;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22531 INV: 52 10367960
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22533 INV: 52 10296166
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22611 INV: 52 10388574
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22592 INV: 52 10381203
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 6045.00000
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202505131815 321050
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007601 A000151 37 042125 B I245
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202505131815 321050
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090014533 BIL L0090014532
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210392954 Beli Stock Susu 1L 2025 051513381580
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250515160012504 2
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202505141010088249
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202505141010358287
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 7111.00000
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 7065.00000
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202505211107443680
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090015298 BIL L0090015297
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025052208 55372221
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2504-148 20250522 1717302952
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250522154016999 9
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2504-233 20250522 1717302952
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2503-536 20250522 1717302952
2300003726;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300003726;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2000000373;KR OTOMATIS LLG-CIMB NIAGA PT.AGEL LANGGENG Inv No. 5210376195
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202505190945108020
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202505260950 558494
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 7854.00000
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025052 71039181198
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007628 A000151 87 050625 B I245
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22823 INV: 52 10395952
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202505280944 119730
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN KKG 02/ 06/2025
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202505261000129079
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202505261010279661
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 8361.00000
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025010332-5210413 494
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090016329 BIL L0090016328
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210383279( 1138800) 52103766 74 20250530
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210411986 Beli Stock Susu 1L 2025 060510271457
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002021 11PI000 2624 052325 B I24 5
