btp;desc
2300016792;KR OTOMATIS LLG-HSBC INDONESIA PT BUHLER INDONESI 2 INV
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4507027799
2300003860;KR OTOMATIS LLG-HSBC INDONESIA PT SARI FOOD LESTA PEMB. MILK
2300016408;KR OTOMATIS LLG-HSBC INDONESIA PT BLUM FURNITURE NOTPROVIDED * ADVI CE 2000000923
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300016408;KR OTOMATIS LLG-HSBC INDONESIA PT BLUM FURNITURE NOTPROVIDED * ADVI CE 2000000956
2300016792;KR OTOMATIS LLG-HSBC INDONESIA PT BUHLER INDONESI 2 INVOICE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-HSBC INDONESIA PT CATUR SENTOSA A
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300001682;KR OTOMATIS LLG-HSBC INDONESIA PT SARI PIZZA INDO PT GREENFIELDS IND ONESIA|4507053688
2300000923;KR OTOMATIS LLG-HSBC INDONESIA PT PREMIER DOUGHNU PT GREENFIELDS IND ONESIA|4507061699
2300001682;KR OTOMATIS LLG-HSBC INDONESIA PT SARI PIZZA INDO GF MILK TT 1006135
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-HSBC INDONESIA PT CATUR SENTOSA A
MODERN TRADE;KR OTOMATIS LLG-HSBC INDONESIA PT LULU GROUP RETA
2300016408;KR OTOMATIS LLG-HSBC INDONESIA PT BLUM FURNITURE NOTPROVIDED * ADVI CE 2000000981
